Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=12984a1bfc,2,1,0:21:18,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=21db04ad62,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=23d3bd91f8,2,1,0:28:07,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=24a0c4c76c,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=2dad79a556,2,1,0:00:00,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=553cebc289,2,1,0:00:39,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=662d58c981,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=72cf57b00e,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=a7af8ab44e,2,1,0:14:54,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=b46b2aa957,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=b79331d98d,2,2,0:01:55,2,50.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=bd1ae7acb8,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=f538c78eed,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=17506cb297,2,1,0:00:41,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=1a9013f80b,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=1b49cd0eaa,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=271202c363,2,1,0:02:14,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=366864c00e,2,1,0:00:53,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=3df0bd57ec,2,1,0:02:40,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=484f73101f,2,1,0:28:37,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=4858a553f6,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=768c7b62c1,2,1,0:00:46,1,0.00%,50.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=d3f49bcbe8,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=dd7e9d1185,2,1,0:00:16,1,0.00%,0.00%,$0.00 
/pen-appeal-bertrand-teyou/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-award-for-poetry-in-translation-winners/,2,2,0:01:05,1,0.00%,0.00%,$0.00 
/pen-case-studies-in-digital-freedom-censorship/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-letter-to-president-obama-oppose-cispa/,2,2,0:00:05,0,0.00%,50.00%,$0.00 
/pen-loud-jason-reynolds-greg-pardlo-reading-list/,2,2,0:05:01,1,0.00%,0.00%,$0.00 
/pen-magid-award/,2,2,0:00:39,0,0.00%,50.00%,$0.00 
/pen-ten-jason-stanley-how-fascism-works/?fbclid=IwAR3btqwaCb6YFusa0blrZFb82u9iuswP0NSX48Jn7gAqEWGF2rJdURyUhs0,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-ten-kamilah-aisha-moon/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-ten-laura-swearingen-steadwell/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-ten-los-angeles-literary-award-winners/?fbclid=IwAR2vpfNsqNQ7vCVOvfP0eFyRDKTMO82pkyWbm4ha4sFIUsSqskzDcnrGK0g,2,1,0:00:19,1,0.00%,50.00%,$0.00 
/pen-ten-shani-mootoo/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/pen-v-trump/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/penfusion-emerging-writers-prize-winners/,2,2,0:00:40,1,0.00%,50.00%,$0.00 
/penjean-stein-grant-literary-oral-history-winners/,2,2,0:00:51,1,0.00%,0.00%,$0.00 
/photo-highlights-2017-pen-world-voices-festival/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/poem-for-his-ex-girlfriend/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/poetry-and-globalization-at-nyu/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-clip/2009-pen-beyond-margins-award-winners-announced/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-clip/after-weeklong-controversy-charlie-hebdo-receives-pen-award-at-literary-gala-in-nyc/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-clip/barry-jenkins-to-be-honored-for-beale-street-at-pen-america-litfest-gala/,2,2,0:00:04,0,0.00%,0.00%,$0.00 
/press-clip/brooklyn-protest-call-boycott-israeli-dance-company/,2,1,0:00:51,1,0.00%,50.00%,$0.00 
/press-clip/chimamanda-adichie-trevor-noah-talk-identity-art/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-clip/chinese-court-sentences-uighur-scholar-to-life-in-separatism-case/,2,1,0:00:05,0,0.00%,50.00%,$0.00 
/press-clip/egypt-releases-woman-arrested-for-sexual-harassment-complaints/,2,2,0:00:04,0,0.00%,0.00%,$0.00 
/press-clip/hillary-clinton-speak-pen-world-voices-festival/,2,2,0:03:41,1,0.00%,0.00%,$0.00 
/press-clip/hope-alive-age-trump-poets-writers-creating-new-vision/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-clip/kenyan-fable-could-be-the-most-translated-short-story-ever/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-clip/protesters-demand-shahiduls-release-during-unga/,2,2,0:00:04,0,0.00%,0.00%,$0.00 
/press-clip/read-resistance-book-club/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-clip/right-to-publish/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-clip/teaching-lessons/,2,2,0:00:04,0,0.00%,0.00%,$0.00 
/press-clip/the-backlash-to-the-backlash-at-the-new-york-review-of-books/,2,2,0:00:04,0,0.00%,0.00%,$0.00 
/press-clip/trumps-media-war-threatens-journalists-globally-protection-group-warns/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-clip/vietnamese-singer-battle-censorship/,2,2,0:00:04,0,0.00%,0.00%,$0.00 
/press-clip/whos-afraid-of-shirin-ebadi/,2,1,0:00:46,1,0.00%,50.00%,$0.00 
/press-clip/words-a-cell-cant-hold/,2,2,0:00:00,1,100.00%,50.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=47c0181ecd&mc_eid=05cbc5a461,2,2,0:05:54,1,0.00%,50.00%,$0.00 
/press-freedom-incentive-fund/?mc_cid=b8f984d652&mc_eid=497cdf9f22,2,2,0:00:58,2,50.00%,50.00%,$0.00 
/press-release/2018-pen-barbey-freedom-to-write-award-winners-wa-lone-and-kyaw-soe-oo-convicted-and-sentenced-to-7-years-in-travesty-of-justice/?mc_cid=b8f984d652&mc_eid=[UNIQID],2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-release/artistic-goods-cannot-override-non-discrimination/,2,2,0:00:05,0,0.00%,50.00%,$0.00 
/press-release/book-groups-launch-new-effort-to-amend-patriot-act/,2,2,0:00:00,0,0.00%,50.00%,$0.00 
/press-release/decision-ban-uyghur-language-xinjiang-schools-attack-minority-groups-linguistic-cultural-rights/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-release/dismissal-of-israeli-cartoonist-avi-katz-is-an-unacceptable-attack-on-free-expression/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/fake-news-threatens-free-expression/,2,2,0:00:16,0,0.00%,50.00%,$0.00 
/press-release/five-year-imprisonment-for-tibetan-activist-unjust-an-attack-on-language-rights/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/gravely-disappointing-decision-myanmar-court-trial-reuters-reporters-wa-lone-kyaw-soe-oo/,2,2,0:00:09,1,100.00%,50.00%,$0.00 
/press-release/join-call-justice-daphne-caruana-galizia/,2,2,0:00:03,0,0.00%,50.00%,$0.00 
/press-release/lawsuit-trump-first-amendment-violations/?fbclid=IwAR2uW9tvvvGiubVwITi3mMnW0AC0BSx3pGxeFQe4aaNF2OQaEWKh4JiY9AA,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-release/louise-erdrich-wins-pensaul-bellow-award-for-achievement-in-american-fiction/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-release/mexico-another-journalist-murdered-in-veracruz/,2,2,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/murder-slovakian-journalist-crime-press-freedom/,2,2,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/online-harassment-field-manual-launch/,2,2,0:05:02,0,0.00%,50.00%,$0.00 
/press-release/pen-america-celebrates-the-release-of-poet-liu-xia-after-eight-years-under-house-arrest/?mc_cid=b8f984d652&mc_eid=[UNIQID],2,2,0:00:00,2,100.00%,100.00%,$0.00 
/press-release/pen-announces-the-appointment-of-four-new-trustees-to-board-of-directors/,2,2,0:00:06,1,100.00%,50.00%,$0.00 
/press-release/pen-goes-to-court-to-challenge-patriot-act-exclusions-of-foreign-scholars/,2,2,0:00:07,0,0.00%,0.00%,$0.00 
/press-release/pen-presents-signatures-to-congress-in-support-of-amending-patriot-act/,2,2,0:00:07,0,0.00%,50.00%,$0.00 
/press-release/political-boycotts-protected-speech-israel-anti-boycott-bill-runs-afoul-first-amendment/,2,2,0:00:52,1,0.00%,50.00%,$0.00 
/press-release/restrictive-policy-prisons-misguided-disregard-right-to-read/,2,2,0:00:02,0,0.00%,50.00%,$0.00 
/press-release/sentencing-of-chinese-political-cartoonist-jiang-yefei-and-activist-dong-guangping-is-the-unjust-result-of-an-unjust-process/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/supreme-court-masterpiece-cakeshop-not-license-discriminate/,2,2,0:00:00,1,0.00%,50.00%,$0.00 
/press-release/threats-against-leftist-bookstore-go-beyond-free-expression/,2,2,0:00:38,0,0.00%,0.00%,$0.00 
/press-release/three-year-sentence-galal-el-behairy-free-expression-egypt/,2,2,0:00:40,1,100.00%,50.00%,$0.00 
/press-release/trump-revoke-credentials-free-press/,2,2,0:00:00,0,0.00%,100.00%,$0.00 
/press-release/trump-rhetoric-on-flag-burning-a-threat-to-free-speech/,2,1,0:02:40,1,0.00%,50.00%,$0.00 
/press-release/turkey-cultural-patron-publisher-osman-kavala-detained-authorities/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/press-release/united-states-safe-haven-journalists-emilio-gutierrez-soto/,2,2,0:00:01,1,0.00%,50.00%,$0.00 
/press-release/writer-tohti-tunyaz-released-from-prison-in-china-a-week-before-clinton-visit/,2,1,0:03:42,0,0.00%,0.00%,$0.00 
/press-room/page/2/,2,2,0:00:06,0,0.00%,0.00%,$0.00 
/press-room/press-releases/page/2/,2,2,0:00:10,0,0.00%,0.00%,$0.00 
/press-room/press-releases/page/3/,2,2,0:01:15,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-1995-1996/,2,2,0:00:33,1,100.00%,50.00%,$0.00 
/prison-writing-award-winners-2006-2007/,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-2018/?mc_cid=0cd278d2eb&mc_eid=eee9db27f7,2,2,0:00:01,0,0.00%,50.00%,$0.00 
/prison-writing/page/10/,2,2,0:00:08,0,0.00%,0.00%,$0.00 
/prison-writing/page/7/,2,2,0:00:16,0,0.00%,0.00%,$0.00 
/prison-writing/page/8/,2,2,0:00:18,0,0.00%,0.00%,$0.00 
/prison-writing/page/9/,2,2,0:00:13,0,0.00%,0.00%,$0.00 
/publications/page/5/,2,2,0:09:33,1,0.00%,50.00%,$0.00 
/publications/pen-poetry-series/page/30/,2,2,0:00:18,0,0.00%,50.00%,$0.00 
/random-tuesday,2,2,0:00:07,0,0.00%,0.00%,$0.00 
/raoul-schrott-selected-poems/,2,1,0:00:17,0,0.00%,50.00%,$0.00 
/rapid-action/mexico-veracruz-journalist-threatened-for-book-on-state-governor-fears-for-safety/,2,2,0:01:56,0,0.00%,0.00%,$0.00 
/rapid-action/prison-authorities-denying-medical-treatment-to-jailed-poet/,2,1,0:05:03,0,0.00%,50.00%,$0.00 
/read-resistance-august-2017-tyranny/,2,2,0:00:20,0,0.00%,0.00%,$0.00 
/reflecting-on-resistance-exiled-filmmaker-praises-inspiring-female-activists/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/remembering-vera-b-williams-a-tribute/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/research-resources/censorship-and-conscience/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/research-resources/darkened-screen-constraints-on-foreign-journalists-in-china/,2,2,0:00:00,0,0.00%,100.00%,$0.00 
/research-resources/faking-news/?mc_cid=b8f984d652&mc_eid=8f20ee7268,2,2,0:00:43,2,0.00%,0.00%,$0.00 
/research-resources/faking-news/?mc_cid=b8f984d652&mc_eid=b2436c061f,2,1,0:00:01,1,0.00%,50.00%,$0.00 
/research-resources/faking-news/?mc_cid=b8f984d652&mc_eid=f7ec6f008b,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/research-resources/online-harassment-field-manual/?mc_cid=b8f984d652&mc_eid=07a18ce222,2,2,0:07:37,2,50.00%,50.00%,$0.00 
/research-resources/online-harassment-field-manual/?mc_cid=b8f984d652&mc_eid=0d683880c3,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/research-resources/online-harassment-field-manual/?mc_cid=b8f984d652&mc_eid=f81b62d416,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/retaliation-for-documenting-police/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/richard-price-fran-lebowitz-gentrification-nyc/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/risk/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/rita-duffy-watchtower-2/,2,2,0:00:17,1,100.00%,50.00%,$0.00 
/romanian-pen-center-we-are-a-country-of-poets/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/russia-writers-in-dialogue/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/rusted/,2,2,0:00:16,0,0.00%,0.00%,$0.00 
/saturn-rising/,2,2,0:00:32,0,0.00%,0.00%,$0.00 
/scrambled-eggs/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/seven-small-apocalypses/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/she-is-still-not-free-writers-read-liu-xia-poetry-call-for-her-freedom/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/she-is-still-not-free-writers-read-liu-xia-poetry-call-for-her-freedom/?mc_cid=6d1f7cd9d4&mc_eid=e8c5a06b50,2,1,0:00:02,1,0.00%,50.00%,$0.00 
/shop/journal-subscribe-page/,2,2,0:00:35,2,0.00%,0.00%,$0.00 
/siamantos-bloody-news/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/sign-petition-demand-donald-trump-hold-vladimir-putin-international-standards-free-speech/?mc_cid=e7d4be5918&mc_eid=da64346fb3,2,1,0:00:35,1,0.00%,50.00%,$0.00 
/sissies-scrapbook/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/solitary-confinement-in-california/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/spill-split/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/spinning-the-yard/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/subscribe-free-expression-news/?mc_cid=b77e173cf9&mc_eid=d787d651da,2,1,0:00:09,1,0.00%,50.00%,$0.00 
/subscribe-free-expression-news/?mc_cid=b77e173cf9&mc_eid=f0d97a729a,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/subscribe-free-expression-news/?mc_cid=c99f09d4ff&mc_eid=3d86cd483f,2,1,0:00:36,1,0.00%,50.00%,$0.00 
/subscribe-free-expression-news/?mc_cid=c99f09d4ff&mc_eid=c7391aba49,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/subscribe-free-expression-news/?mc_cid=c99f09d4ff&mc_eid=df940b5177,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/subscribe-new-york-events/?mc_cid=cc31c3a19d&mc_eid=30f2bf5c95,2,2,0:00:51,2,50.00%,50.00%,$0.00 
/subscriptions,2,2,0:00:13,0,0.00%,0.00%,$0.00 
/suzanne-nossel-opening-letter-to-members/,2,2,0:01:55,2,50.00%,50.00%,$0.00 
/suzanne-nossel-statement-first-amendment-campus/?mc_cid=b8f984d652&mc_eid=0a40de6296,2,1,0:00:15,0,0.00%,50.00%,$0.00 
/the-art-of-charlie-chan-hock-chye/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-big-smoke-five-poems/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-book-report-joseph-mains/,2,1,0:00:09,1,0.00%,50.00%,$0.00 
/the-box/,2,1,0:00:10,0,0.00%,0.00%,$0.00 
/the-bucket/,2,2,0:12:07,0,0.00%,0.00%,$0.00 
/the-chain/,2,2,0:00:26,1,100.00%,50.00%,$0.00 
/the-country-of-planks/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-day/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-golden-veneer/,2,2,0:01:17,0,0.00%,0.00%,$0.00 
/the-m-word-stories-sana-khan/,2,2,0:00:25,1,100.00%,50.00%,$0.00 
/the-m-word-stories-sidra-sheikh/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-moment-of-change-is-the-only-poem/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-new-jim-crow/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-nurse-and-the-novelist/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-pen-ten-with-a-yi/,2,1,0:20:38,1,0.00%,50.00%,$0.00 
/the-pen-ten-with-behrouz-boochani/,2,2,0:26:18,2,50.00%,50.00%,$0.00 
/the-pen-ten-with-brandon-caro/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-pen-ten-with-ishion-hutchinson/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-pen-ten-with-juno-dawson/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-pen-ten-with-lindsey-fitzharris/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-pen-ten-with-stephen-graham-jones/,2,2,0:06:30,2,50.00%,50.00%,$0.00 
/the-politics-of-translation-a-discussion/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-power-of-the-pen-margaret-atwood/,2,2,0:06:34,2,50.00%,50.00%,$0.00 
/the-princess-and-the-slave/,2,1,0:21:43,1,0.00%,50.00%,$0.00 
/the-revolt-of-the-peasant-girls/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/the-setting-sun/,2,2,0:00:08,0,0.00%,0.00%,$0.00 
/the-swallow-war/,2,2,0:03:52,0,0.00%,0.00%,$0.00 
/the-worlds-greatest-fisherman/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/they-killed-him-denial-medical-care-china-literary-conscience/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/three-poems-by-aracelis-girmay/,2,2,0:00:37,2,50.00%,50.00%,$0.00 
/three-poems-by-jennifer-kronovet/,2,1,0:05:33,1,0.00%,50.00%,$0.00 
/thrill-of-discovery/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/tikhon-dzyadko-remain-honest/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/timeline-recent-efforts-free-oleg-sentsov/,2,2,0:05:38,0,0.00%,0.00%,$0.00 
/truth-and-solutions-roundtable-on-equity-in-childrens-and-young-adult-book-publishing/,2,2,0:08:26,1,100.00%,50.00%,$0.00 
/two-poems-brian-foley/,2,2,0:00:59,2,50.00%,50.00%,$0.00 
/two-poems-by-javier-zamora/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/two-poems-by-kate-colby/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/two-poems-by-monica-ferrell/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/two-poems-by-nicole-callihan/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/two-poems-camonghne-felix/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/two-poems-francis-ponge/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/ukrainian-pen-flourishing-expression-in-the-face-of-repression-and-dichotomy/,2,1,0:00:17,1,0.00%,50.00%,$0.00 
/unification-faq/,2,2,0:00:53,0,0.00%,0.00%,$0.00 
/user/aleksandra-lun/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/arthur-longworth/,2,2,0:00:22,2,50.00%,50.00%,$0.00 
/user/ayadakhtar/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/user/benito-gutierrez/,2,1,0:13:20,1,0.00%,50.00%,$0.00 
/user/branton-noojin/,2,1,0:00:20,0,0.00%,50.00%,$0.00 
/user/brianna-goodman/,2,2,0:01:24,2,50.00%,50.00%,$0.00 
/user/can-bahadir-yuce/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/catherine-porter/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/chanda-prescod-weinstein/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/christian-oberbeck/,2,2,0:18:02,2,50.00%,50.00%,$0.00 
/user/christopher-sivert/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/collier-meyerson/,2,2,0:00:23,2,50.00%,50.00%,$0.00 
/user/constantine-jones/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/craig-seligman/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/david-schisgall/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/derick-mccarthy/,2,2,0:00:14,0,0.00%,0.00%,$0.00 
/user/doon-arbus/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/elizabeth-hawes-2/,2,2,0:13:22,0,0.00%,0.00%,$0.00 
/user/fey-berman/,2,1,0:00:58,1,0.00%,50.00%,$0.00 
/user/fischel-schneersohn/,2,2,0:00:28,2,50.00%,50.00%,$0.00 
/user/gary-farlow/,2,2,0:00:06,1,100.00%,50.00%,$0.00 
/user/id120pen-org/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/jacob-weisberg/,2,2,0:00:25,0,0.00%,0.00%,$0.00 
/user/john-cephas-young/,2,2,0:00:13,0,0.00%,0.00%,$0.00 
/user/john-divine-g-whitfield/,2,2,0:00:41,1,100.00%,50.00%,$0.00 
/user/jonathan-rosenbloom/,2,1,0:02:28,1,0.00%,50.00%,$0.00 
/user/julia-alekseyeva/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/julia-guez/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/larry-siems/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/lazarzachary/,2,2,0:00:15,0,0.00%,0.00%,$0.00 
/user/mariposa-fernandez/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/markus-dohle/,2,2,0:00:17,0,0.00%,0.00%,$0.00 
/user/matthew-c-cox/,2,1,0:00:02,0,0.00%,0.00%,$0.00 
/user/megan-fernandes/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/mimi-lok/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/miriam-rahmani/,2,2,0:00:16,2,50.00%,50.00%,$0.00 
/user/mpietsch/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/natalie-diaz/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/nathan-englander/,2,2,0:00:12,0,0.00%,0.00%,$0.00 
/user/nigel-poor/,2,2,0:00:23,0,0.00%,0.00%,$0.00 
/user/orhan-pamuk/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/user/paolo-javier/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/peter-dunne/,2,2,0:00:15,0,0.00%,0.00%,$0.00 
/user/rachel-kushner/,2,2,0:00:11,2,0.00%,0.00%,$0.00 
/user/reginald-dwayne-betts/,2,2,0:00:56,1,100.00%,50.00%,$0.00 
/user/ri-j-turner/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/user/ron-kubati/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/salman-rushdie/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/user/selvin-osbourne-2/,2,2,0:01:42,2,0.00%,0.00%,$0.00 
/user/sterling-cunio/,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/user/tareke-ortiz/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/thomas-bartlett-whitaker/,2,2,0:09:33,1,100.00%,50.00%,$0.00 
/user/tom-healy/,2,2,0:00:11,0,0.00%,0.00%,$0.00 
/user/veronica-gonzalez-pena/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/vikas-menon/,2,2,0:00:23,2,50.00%,50.00%,$0.00 
/user/viorel-capraru/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/user/walahatali/,2,2,0:00:44,1,100.00%,50.00%,$0.00 
/user/yvonne-marsh/,2,2,0:00:13,1,0.00%,0.00%,$0.00 
/user/zachary-karabell/,2,2,0:00:42,0,0.00%,0.00%,$0.00 
/user/zaheerali/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/vi-roster-current-trustees/,2,2,0:00:09,0,0.00%,0.00%,$0.00 
/walkers-requiem/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/wallace-stevens-in-the-world/,2,2,0:01:56,2,50.00%,50.00%,$0.00 
/went-apolitical-little-political-asian/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/what-captain-underpants-can-tell-us-about-net-neutrality/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/what-is-obscenity/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/writers-at-risk/?pen_country=azerbaijan,2,1,0:01:34,0,0.00%,0.00%,$0.00 
/writers-at-risk/?pen_country=india,2,1,0:00:19,0,0.00%,0.00%,$0.00 
/writers-at-risk/page/16/,2,1,0:00:08,0,0.00%,0.00%,$0.00 
/writers-at-risk/page/3/,2,2,0:00:23,0,0.00%,50.00%,$0.00 
/writers-at-risk/page/9/,2,1,0:00:14,1,0.00%,50.00%,$0.00 
/writing-justice/?mc_cid=e2a989d1fa&mc_eid=e619714292,2,1,0:00:00,1,0.00%,50.00%,$0.00 
/zambian-pen-center-promoting-literature-indigenous-languages/,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?fbclid=IwAR2PL1bl5CK3alVDsjHu4C5uwQju8wtPyPCcuAJw5GyyCsIHH_REuCeA_18,1,1,0:00:05,1,0.00%,0.00%,$0.00 
/?mc_cid=0bf4a33986&mc_eid=38937ef121,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/?mc_cid=0bf4a33986&mc_eid=b2ce509add,1,1,0:00:00,1,100.00%,100.00%,$0.00 
